timestamp,price
1688688000,30344.7
1688774400,30284.63
1688860800,30160.71
1688947200,30411.57
1689033600,30622.1
1689120000,30380.0
1689206400,31454.23
1689292800,30312.01
1689379200,30289.52
1689465600,30231.99
1689552000,30138.0
1689638400,29859.13
1689724800,29909.21
1689811200,29800.0
1689897600,29901.72
1689984000,29794.0
1690070400,30083.75
1690156800,29176.5
1690243200,29228.91
1690329600,29351.96
1690416000,29222.78
1690502400,29314.14
1690588800,29352.9
1690675200,29281.09
1690761600,29232.25
1690848000,29705.99
1690934400,29186.01
1691020800,29193.64
1691107200,29113.99
1691193600,29072.13
1691280000,29088.42
1691366400,29211.06
1691452800,29770.42
1691539200,29581.99
1691625600,29455.75
1691712000,29426.03
1691798400,29430.17
1691884800,29303.84
1691971200,29430.93
1692057600,29200.0
1692144000,28730.51
1692230400,26623.41
1692316800,26054.0
1692403200,26100.01
1692489600,26189.99
1692576000,26126.92
1692662400,26056.0
1692748800,26432.72
1692835200,26180.05
1692921600,26060.01
1693008000,26017.37
1693094400,26101.77
1693180800,26120.0
1693267200,27716.34
1693353600,27299.99
1693440000,25940.78
1693526400,25805.05
1693612800,25869.51
1693699200,25971.21
1693785600,25826.02
1693872000,25792.1
1693958400,25759.95
1694044800,26255.0
1694131200,25910.5
1694217600,25901.61
1694304000,25841.61
1694390400,25162.52
1694476800,25840.1
1694563200,26222.0
1694649600,26522.73
1694736000,26600.0
1694822400,26559.67
1694908800,26527.51
1694995200,26762.51
1695081600,27210.26
1695168000,27125.0
1695254400,26568.08
1695340800,26580.14
1695427200,26575.96
1695513600,26248.38
1695600000,26304.81
1695686400,26221.67
1695772800,26372.99
1695859200,27021.39
1695945600,26906.96
1696032000,26962.56
1696118400,27992.57
1696204800,27494.51
1696291200,27426.46
1696377600,27778.57
1696464000,27410.39
1696550400,27931.09
1696636800,27956.67
1696723200,27917.05
1696809600,27590.12
1696896000,27390.12
1696982400,26875.52
1697068800,26759.63
1697155200,26862.0
1697241600,26852.48
1697328000,27154.15
1697414400,28500.78
1697500800,28395.91
1697587200,28320.0
1697673600,28713.71
1697760000,29669.04
1697846400,29909.8
1697932800,29992.46
1698019200,33069.99
1698105600,33922.73
1698192000,34496.05
1698278400,34151.66
